timestamp,id,latitude,longitude,pollution,traffic_level,wind_speed,pressure,temp
2024-05-03 16:21:40.902196,9000000069,51.163863702476,4.82818469582549,3.8428571428571434,62.32,7.2,1026.0,273.02
2024-05-03 17:21:40.902196,9000005034,51.1308371024557,4.56292249588794,10.7122,306.04,5.14,1028.0,273.1
2024-05-03 18:21:40.902196,9000000837,51.1979848024271,4.47880499591577,4.924336283185841,129.32000000000002,7.2,1026.0,273.02
2024-05-03 19:21:40.902196,9000006159,51.2357182024115,4.43549759593039,13.448653846153844,380.62,5.14,990.0,282.12
2024-05-03 20:21:40.902196,9000001420,51.1620478024515,4.60505579588077,3.4811111111111117,0.0,4.63,1027.0,272.57
2024-05-03 21:21:40.902196,9000002052,51.3319943024411,4.94770899581333,9.491666666666667,0.0,5.14,990.0,282.16
2024-05-03 22:21:40.902196,9000002053,51.3207079024446,4.94942479581171,2.8340000000000005,269.47,8.23,1030.0,272.31
2024-05-03 23:21:40.902196,9000002323,51.18518240244,4.56220389589381,7.081864406779662,0.0,8.23,993.0,281.06
2024-05-04 00:21:40.902196,9000001413,51.0851120024467,4.36497149593203,2.2,79.9,8.23,991.0,283.0
2024-05-04 01:21:40.902196,9000000324,51.1748735024386,4.52329079590236,5.6,177.5,6.69,1030.0,272.68
2024-05-04 02:21:40.902196,9000003810,51.2074731024187,4.42820569592924,13.120000000000005,64.36,4.63,1003.0,282.25
2024-05-04 03:21:40.902196,9000002636,51.1047353024657,4.58521189587967,13.0668,119.12,6.69,1024.0,274.21
2024-05-04 04:21:40.902196,9000005810,51.3288952023778,4.36988779595623,132.53612903225806,405.59,8.23,1030.0,272.31
2024-05-04 05:21:40.902196,9000005912,51.3021321023898,4.41048899594346,121.68542857142856,870.2800000000001,4.63,1028.0,272.64
2024-05-04 06:21:40.902196,9000002177,51.1910756024299,4.48698559591303,6.5899090909090905,0.0,5.14,1031.0,271.41
2024-05-04 07:21:40.902196,9000001235,51.1611716023994,4.13338679599682,6.807906976744188,0.0,3.09,1015.0,276.57
2024-05-04 08:21:40.902196,9000002975,51.1882102024393,4.56358079589379,8.523448275862071,0.0,2.57,1010.0,277.3
2024-05-04 09:21:40.902196,274908,51.1101800246951,4.36502794415399,14.274146341463414,0.0,5.14,990.0,282.16
2024-05-04 10:21:40.902196,9000001988,51.0933609024298,4.23382979596514,8.513666666666667,42.68,8.75,995.0,280.0
2024-05-04 11:21:40.902196,9000002192,51.1843392024319,4.48718879591227,6.797360000000001,0.0,6.69,1032.0,271.67
2024-05-04 12:21:40.902196,9000003922,51.2291239024121,4.42427259593247,18.38018867924528,0.0,5.66,1002.0,281.42
2024-05-04 13:21:40.902196,9000001054,51.1663547023979,4.13312219599743,23.714848484848485,0.0,6.69,993.0,280.29
2024-05-04 14:21:40.902196,9000001085,51.1927735024237,4.43503549592603,11.784590163934425,0.0,13.38,984.0,284.97
2024-05-04 15:21:40.902196,9000001221,51.2147314024164,4.4257628959306,3.8001785714285696,0.0,7.2,1031.0,271.41
2024-05-04 16:21:40.902196,479725,51.2179563925643,4.4289916235534,13.295855855855857,124.99,4.63,1003.0,282.25
2024-05-04 17:21:40.902196,9000004527,51.1642335024271,4.3918242959337,17.649402985074634,0.0,5.66,1002.0,281.42
2024-05-04 18:21:40.902196,9000003840,51.2054913024237,4.4676866959193,10.848999999999998,170.52,5.14,1028.0,273.1
2024-05-04 19:21:40.902196,9000003133,51.1291082024463,4.47474659590956,26.24271739130436,0.0,5.66,1020.0,274.23
2024-05-04 20:21:40.902196,9000004466,51.3051278023972,4.48510899592538,6.622222222222223,551.0,3.46,1029.0,271.59
2024-05-04 21:21:40.902196,9000000325,51.1734112024306,4.44713889592102,4.897433628318582,0.0,4.63,1027.0,272.57
2024-05-04 22:21:40.902196,9000000035,51.1989014024257,4.46883459591833,5.7,28.25,6.17,1004.0,281.77
2024-05-04 23:21:40.902196,9000002443,51.161329302494,4.98081429578708,17.1175,319.4,7.72,991.0,282.46
2024-05-05 00:21:40.902196,9000002443,51.161329302494,4.98081429578708,11.185,0.0,3.6,1002.0,281.31
2024-05-05 01:21:40.902196,9000001933,51.0948404024287,4.22785049596677,14.536060606060609,0.0,5.66,1002.0,281.42
2024-05-05 02:21:40.902196,9000004504,51.2281556024136,4.43522839592967,5.058514851485148,0.0,4.12,1030.0,271.05
2024-05-05 03:21:40.902196,9000003863,51.2205317024161,4.43808809592817,7.3462037037037025,107.07,6.69,1031.0,272.19
2024-05-05 04:21:40.902196,9000002409,51.1818878024398,4.55152219589611,5.358095238095238,0.1,8.23,1030.0,272.31
2024-05-05 05:21:40.902196,9000006003,51.0575854024366,4.20226279596915,5.0,97.8,6.17,1004.0,281.77
2024-05-05 06:21:40.902196,9000002415,51.1885833024387,4.55951009589484,6.005892857142856,0.0,5.14,1031.0,271.41
2024-05-05 07:21:40.902196,9000000711,51.1870821024492,4.64906939587249,4.898333333333333,0.0,4.12,1029.0,267.73
2024-05-05 08:21:40.902196,9000003438,51.0641245024174,4.0450825960083,3.668571428571429,219.45,8.23,1030.0,272.61
2024-05-05 09:21:40.902196,9000002192,51.1843392024319,4.48718879591227,6.898103448275861,0.0,3.09,1015.0,276.57
2024-05-05 10:21:40.902196,9000002368,51.1892853024383,4.5575360958954,4.539999999999998,0.0,7.72,1031.0,271.29
2024-05-05 11:21:40.902196,9000005624,51.1568522024394,4.48431839591011,13.23056,714.84,5.14,1028.0,272.39
2024-05-05 12:21:40.902196,9000005801,51.3112335023886,4.42237049594148,124.48470588235298,232.13,5.14,1028.0,273.1
2024-05-05 13:21:40.902196,9000002279,51.0627222024831,4.63280469586344,9.0,604.51,3.09,1003.0,281.29
2024-05-05 14:21:40.902196,9000000947,51.2136481024184,4.44100859592673,5.552307692307692,51.75,7.72,1032.0,269.37
2024-05-05 15:21:40.902196,9000002057,51.3931704023711,4.47444109593715,5.097142857142857,586.26,5.66,1030.0,272.99
2024-05-05 16:21:40.902196,9000005481,51.1616060024386,4.48947839590933,6.431338582677165,97.85,3.6,1014.0,277.36
2024-05-05 17:21:40.902196,9000005545,51.160816002439,4.49065419590895,11.021221374045805,238.66,5.14,1028.0,273.1
